Cluster ID,confidence_score,id,name,slug,,,canonical_,canonical_id,canonical_slug,canonical_name
1023,0.962602,873cee39-8b99-4c6d-a602-07fd49d9627b,"Dept. of Intensive Care 4131, Copenhagen University Hospital, Rigshospitalet",dept_of_intensive_care_4131_copenhagen_university_hospital_rigshospitalet,,,,3d6896c7-f9eb-43cb-9c4d-49b6ab960bde,dept_of_intensive_care_copenhagen_university_hospital_rigshospitalet,"Dept. of Intensive Care, Copenhagen University Hospital, Rigshospitalet"
4967,,9716b993-36fd-4dc6-8c04-577b31bb54f4,"Medizinische Universität Wien, Klinik für Innere Medizin I, Abt. Onkologie",medizinische_universit_t_wien_klinik_f_r_innere_medizin_i_abt_onkologie,,,,,,
4968,,ac1c6e0c-36ac-4960-939b-2e6f819fd43b,Klinikum Leverkusen gGmbH,klinikum_leverkusen_ggmbh,,,,,,
4969,,e08b437b-dfa0-4978-bc67-ffad559f059d,"Institute of Anaesthesiology, German Heart Centre",institute_of_anaesthesiology_german_heart_centre,,,,,,
200,0.97189050912857056,fe1d891c-caab-44f5-bedc-82af0ec75615,"National Institute for Public Health and the Environment (RIVM, Netherlands)",national_institute_for_public_health_and_the_environment_rivm_netherlands,,,,ce046c53-60a5-4a54-bb94-914d5bc33caa,national_institute_for_public_health_and_the_environment_rivm_the_netherlands,"National Institute for Public Health and the Environment (RIVM, the Netherlands)"
4970,,e94c9911-9c9b-46cd-9b48-dc512bd5360f,The Cardiothoracic Centre Liverpool NHS Trust,the_cardiothoracic_centre_liverpool_nhs_trust,,,,,,
681,0.98050621151924133,e9e3f1a5-d19d-4eea-b83e-62046558fbb3,"Aarhus University Hospital, Department of Cardiology",aarhus_university_hospital_department_of_cardiology,,,,e9e3f1a5-d19d-4eea-b83e-62046558fbb3,aarhus_university_hospital,Aarhus University Hospital
4971,,16f0b570-62a8-4e5b-b277-d5692e61267b,Central Manchester and Manchester University Children's Hospital NHS Trust,central_manchester_and_manchester_university_children_s_hospital_nhs_trust,,,,,,
4972,,154dc416-7164-11e6-a0cd-0242ac12000b,ACCORD HLTHCARE INC,accord_hlthcare_inc,,,,,,
4973,,c3992ee5-3a90-49be-b60b-14fb064c2581,"Wyeth Pharmaceuticals Inc,  a wholly owned subsidiary of Pfizer Inc",wyeth_pharmaceuticals_inc_a_wholly_owned_subsidiary_of_pfizer_inc,,,,,,
4974,,72fd5b3a-7191-11e6-a0cd-0242ac12000b,BAYER HLTHCARE,bayer_hlthcare,,,,,,
4975,,518ae137-093f-45cc-8d29-7fbe58f87f11,The BONiFIN study group,the_bonifin_study_group,,,,,,
4976,,72912c5b-8151-498b-a241-025c462ca079,DAIICHI SANKIO DEVELOPMENT LIMITED,daiichi_sankio_development_limited,,,,,,
818,0.972258,87f0f612-d1e5-4f3f-9bcd-69b8c3e8fd9a,UNIVERSITA' DEGLI STUDI DI FIRENZE,universita_degli_studi_di_firenze,,,,87f0f612-d1e5-4f3f-9bcd-69b8c3e8fd9a,universita_degli_studi_di_firenze,UNIVERSITA' DEGLI STUDI DI FIRENZE
4977,,480de809-6a0b-4684-8c5b-abf76eee946a,North Bristol Trust,north_bristol_trust,,,,,,
4978,,296ec335-93fd-4ce1-a10d-f3394aac006e,Ilkogen Ilac San. ve Tic. A.S,ilkogen_ilac_san_ve_tic_a_s,,,,,,
4979,,11a65836-8bb9-11e6-a449-0242ac12000b,G1 Therapeutics,g1_therapeutics,,,,,,
4980,,071bdada-a655-4496-8a2f-1ab0465e8527,Allergy Therapeutics (UK) Ltd,allergy_therapeutics_uk_ltd,,,,,,
4981,,4672c056-496e-4858-a8f8-77cf864e56a6,Siemens Molecular Imaging,siemens_molecular_imaging,,,,,,
4982,,1f53add5-0a89-47a8-8a59-50c47c1e39fc,Klinik für Psychiatrie und Psychotherapie des Kindes- und Jugendalters am Zentralinstitut für Seelische Gesundheit,klinik_f_r_psychiatrie_und_psychotherapie_des_kindes_und_jugendalters_am_zentralinstitut_f_r_seelische_gesundheit,,,,,,
4983,,ed82862d-debc-42a3-8b93-b80fb7fdeb1c,SSL International plc,ssl_international_plc,,,,,,
4984,,679875ce-8aa2-4ab0-9d69-48b8c5a8a424,IRCCS San Raffaele di Roma,irccs_san_raffaele_di_roma,,,,,,
4985,,71d50a6e-af23-4ec1-b1b1-1245977913cd,Ceregene Inc,ceregene_inc,,,,,,
4986,,1304d370-e286-498c-8b41-431e01c2c6d8,"Shire Human Genetic Therapies (HGT), Inc",shire_human_genetic_therapies_hgt_inc,,,,,,
4987,,30a69f01-503f-49fb-a054-dd8d4ec9098b,Instituto Andaluz de Sexología,instituto_andaluz_de_sexolog_a,,,,,,
4988,,ae8fa2ef-8311-45e0-91ed-105b402a5fb7,"Idenix Pharmaceuticals, Inc",idenix_pharmaceuticals_inc,,,,,,
4989,,412560a1-3c3c-468e-86f3-25a24b16c8a7,National Institute on Drug Abuse (NIDA),national_institute_on_drug_abuse_nida,,,,,,
1008,0.951024,4b0b3c57-a10d-4d99-beef-0ed9a5c1b30f,AOP Oprhan Pharmaceuticals AG,aop_oprhan_pharmaceuticals_ag,,,,4614bd92-4210-4230-a954-64c1de5fddc0,aop_orphan_pharmaceuticals_ag,AOP Orphan Pharmaceuticals AG
4990,,532ccfc5-e3ca-4b54-a90e-013bb9182b03,"Med Uni Graz, Univ. Klinik Dermatologie,Abteilung für Allgemeine Dermatologie",med_uni_graz_univ_klinik_dermatologie_abteilung_f_r_allgemeine_dermatologie,,,,,,
4991,,03e4235f-192e-4cc4-adcf-ee5092a78f9c,King's College Hospital Foundtion NHS Trust,king_s_college_hospital_foundtion_nhs_trust,,,,,,
4992,,87650e1a-7164-11e6-a0cd-0242ac12000b,HITECH PHARMA,hitech_pharma,,,,,,
4993,,4d563778-ff63-4415-a286-103203e9a573,"Dance Pharmaceuticals, Inc",dance_pharmaceuticals_inc,,,,,,
4994,,f82c77ef-3470-4ec0-892e-51ca522549e4,J. Uriach & Compañía SA,j_uriach_compa_a_sa,,,,,,
976,0.986562,1819b794-72dc-11e6-a0cd-0242ac12000b,PURDUE PHARMA,purdue_pharma,,,,1819b794-72dc-11e6-a0cd-0242ac12000b,purdue_pharma,PURDUE PHARMA
4995,,dc1f02f1-76cd-4dae-955e-6a5a9409c5f5,CETPARP,cetparp,,,,,,
729,0.96225506067276001,49a5f431-66a8-4a47-ae4f-0a20eff4609d,Sanofi Pasteur MSD S.N.C,sanofi_pasteur_msd_s_n_c,,,,cb560f4c-875f-44a3-bed5-c8039bd52ca8,sanofi_pasteur_msd,Sanofi Pasteur MSD
4996,,422fdc32-d866-4455-b406-0288de07f64d,Hoffman La Roche Ltd,hoffman_la_roche_ltd,,,,,,
4997,,86549d8a-9960-4ec2-82b2-3c79b66b147c,Danish Myeloma Study Group,danish_myeloma_study_group,,,,,,
4998,,85f70234-2537-48b5-b582-a9fd6a5edc28,COMBAT MEDICAL LTD,combat_medical_ltd,,,,,,
4999,,5c6898a1-b6ea-4657-8254-a9eb9e0694c1,HYKS Psykiatrikeskus,hyks_psykiatrikeskus,,,,,,
5000,,b1838e97-e6e7-4940-96e7-cee551ab881f,Finnish Uro-Oncological Group,finnish_uro_oncological_group,,,,,,
5001,,5640c740-7158-11e6-a0cd-0242ac12000b,OSMOTICA PHARM US,osmotica_pharm_us,,,,,,
987,0.985423,497e2c7a-7165-11e6-a0cd-0242ac12000b,ASPEN GLOBAL INC,aspen_global_inc,,,,497e2c7a-7165-11e6-a0cd-0242ac12000b,aspen_global_inc,ASPEN GLOBAL INC
5002,,090f61ff-26ef-490a-b792-1569ced1298b,University Hospital Tuebingen,university_hospital_tuebingen,,,,,,
5003,,c751852d-6cda-42fd-af27-5e2afdfc5867,Asociación Terapeutica en Hematologia y Oncología Médicas,asociaci_n_terapeutica_en_hematologia_y_oncolog_a_m_dicas,,,,,,
5004,,444af652-e6b5-408d-b826-9ab24b72e580,Takeda Pharma GmbH,takeda_pharma_gmbh,,,,,,
5005,,f843ee57-e570-4103-8f35-53147204de68,Dr. Jordi Montero Homs- Unidad de Neuromuscular- Servicio de Neurología- Hospital Universitario de Bellvitge,dr_jordi_montero_homs_unidad_de_neuromuscular_servicio_de_neurolog_a_hospital_universitario_de_bellvitge,,,,,,
5006,,a078fcd5-4784-455c-8e42-59145d459b2e,Katholieke Universiteit Leuven,katholieke_universiteit_leuven,,,,,,
5007,,002a5263-1108-4341-835b-161049d098cc,Turku University Central Hospital,turku_university_central_hospital,,,,,,
5008,,9f44a945-da06-49ec-99fa-d061da02c5bd,Servicio de Neurología. Hospital Universitari de Bellvitge,servicio_de_neurolog_a_hospital_universitari_de_bellvitge,,,,,,
99,0.97086024284362793,07d428a0-cf4e-4f85-9961-fc028370360e,Novartis Farmaceutica,novartis_farmaceutica,,,,bcb0e637-6442-4916-88f9-8cd0d5df3534,novartis_farmaceutica,Novartis Farmaceutica
5009,,6c4c59f5-476a-44e1-bc1b-ba6f5d391cfc,HUS/ Neuropsykiatrian poliklinikka,hus_neuropsykiatrian_poliklinikka,,,,,,
5010,,b7904252-b621-4f37-8f2e-b811888f1391,"NanoCarrier Co., Ltd",nanocarrier_co_ltd,,,,,,
5011,,580f05f6-71c5-11e6-a0cd-0242ac12000b,STIEFEL LABS INC,stiefel_labs_inc,,,,,,
124,0.98570466041564941,6c8a5ed2-f731-4585-8a6f-d17e1fc2915a,"F. Hoffman-La Roche Ltd., Roche Oy",f_hoffman_la_roche_ltd_roche_oy,,,,6c8a5ed2-f731-4585-8a6f-d17e1fc2915a,f_hoffman_la_roche_ltd_roche_oy,"F. Hoffman-La Roche Ltd., Roche Oy"
756,0.973609,a3d07aa8-578f-4f72-b06a-682bbc119d08,"Johannes Gutenberg-Universität Mainz, II. Med. Klinik (ausführende Stelle), Prof. Dr. med. T. Münzel",johannes_gutenberg_universit_t_mainz_ii_med_klinik_ausf_hrende_stelle_prof_dr_med_t_m_nzel,,,,339b2067-d133-4013-927e-2033004bf532,johannes_gutenberg_universit_t_mainz_ii_med_klinik_ausf_hrende_stelle_prof_dr_t_m_nzel,"Johannes Gutenberg-Universität Mainz, II. Med. Klinik (ausführende Stelle), Prof. Dr. T. Münzel"
5012,,fc051158-7145-11e6-a0cd-0242ac12000b,CONTRACT PHARMACAL,contract_pharmacal,,,,,,
5013,,a15cfcb5-961b-441d-9ba5-bcb844eec0e5,JAVIER MARTÍN BROTO,javier_mart_n_broto,,,,,,
5014,,744e1686-6348-4c4d-868c-2370ed289ce7,St. Anna Kinderkrebsforchung Children's Cancer Research Institute,st_anna_kinderkrebsforchung_children_s_cancer_research_institute,,,,,,
5015,,fb2924ad-206f-404a-8dbf-f1f9471d05f1,Integrated Therapeutics Group Incorporated (ITGI),integrated_therapeutics_group_incorporated_itgi,,,,,,
5016,,1ed265c0-70ea-47cd-89f1-29efb678ea03,Research and Innovation Services,research_and_innovation_services,,,,,,
5017,,9c050f54-7160-11e6-a0cd-0242ac12000b,CAMALL,camall,,,,,,
5018,,08900929-4345-47e6-85ec-3c88baa033dd,GOIM GRUPPO ONCOLOGICO MERIDIONALE,goim_gruppo_oncologico_meridionale,,,,,,
5019,,549d274b-a2d5-43e7-935a-d41c6807f0ae,Division K Kärnsjukhuset,division_k_k_rnsjukhuset,,,,,,
5020,,b0663aab-3c37-47c0-bbf4-b52b6136acea,Almirall Prodesfarma S.A,almirall_prodesfarma_s_a,,,,,,
5021,,ce8bcf12-7165-11e6-a0cd-0242ac12000b,YAOPHARMA CO LTD,yaopharma_co_ltd,,,,,,
5022,,740b6c6a-ac4f-47e0-8863-6ae2158e498f,"Deutsche Herzzentrum Berlin, Kompetenznetz Angeborene Herzfehler",deutsche_herzzentrum_berlin_kompetenznetz_angeborene_herzfehler,,,,,,
5023,,25678bc4-5b07-4f86-856c-caba6ecb78c5,University of Liverpool/Liverpool Women's Hospital,university_of_liverpool_liverpool_women_s_hospital,,,,,,
5024,,5f15b7af-c60b-4c64-8c48-56a487eb9f52,Grupo de Estudos Oncológicos,grupo_de_estudos_oncol_gicos,,,,,,
614,0.95383979876836145,fc47e3cc-4170-4925-b135-e77f956fcdef,Fundación para la Investigación Biomédica del Hospital Universitario de La Paz,fundaci_n_para_la_investigaci_n_biom_dica_del_hospital_universitario_de_la_paz,,,,1f4b6569-9247-4094-9c36-e11efb0201df,fundaci_n_para_la_investigaci_n_biom_dica_del_hospital_universitario_la_paz,Fundación para la Investigación Biomédica del Hospital Universitario La Paz
5025,,43552246-537d-441d-a3b1-c6a6846cf838,Jens Rolighed Larsen,jens_rolighed_larsen,,,,,,
5026,,9e646641-9081-4b19-a93f-972c1a282f86,AbbVie Biotherapeutics Inc. (AbbVie),abbvie_biotherapeutics_inc_abbvie,,,,,,
5027,,ad4f131e-7367-11e6-a0cd-0242ac12000b,THERATECHNOLOGIES,theratechnologies,,,,,,
1011,0.982558,d2e7717a-7a42-474a-9d20-1e8ff7dae2f4,German Breast Group Forschungs GmbH,german_breast_group_forschungs_gmbh,,,,19f3330e-027c-4344-a82b-28a25bade93e,german_breast_group,German Breast Group
688,0.98167827725410461,efc402d8-6fed-43fa-b994-36de1c4b8651,"Ruprecht-Karls-University Heidelberg, Medical Faculty Mannheim represented by the chancellor",ruprecht_karls_university_heidelberg_medical_faculty_mannheim_represented_by_the_chancellor,,,,4f99f7a3-6aa3-48d1-bbd6-5bfbc38e7e8d,ruprecht_karls_university_heidelberg_medical_faculty,"Ruprecht-Karls-University Heidelberg, Medical Faculty"
5028,,5b9b0886-bdfe-43ef-a518-5b133571056b,GlaxoSmithKine Research & Development Limited,glaxosmithkine_research_development_limited,,,,,,
5029,,48862b0c-13ca-4e27-b124-37a6323a8a06,"Univ.-Prof. DDr. Norbert Jakse, Universitätszahnklinik Graz, Dep. f. Orale Chirurgie u. Röntgenologi",univ_prof_ddr_norbert_jakse_universit_tszahnklinik_graz_dep_f_orale_chirurgie_u_r_ntgenologi,,,,,,
5030,,a007855c-9e0b-4f06-b58e-d4cffd050ada,Heart of England NHS Foundation Trust,heart_of_england_nhs_foundation_trust,,,,,,
5031,,d2e60d1d-66f4-4a3f-b975-f2385f81019d,Jelfa SA,jelfa_sa,,,,,,
5032,,d658279e-1e4f-403e-8b9c-b5d36860f536,Abiogen Pharma S.p.A,abiogen_pharma_s_p_a,,,,,,
5033,,61785265-c6ed-46f8-88aa-6501dc53f182,"Apex Bioscience, Inc",apex_bioscience_inc,,,,,,
5034,,d1250700-cdfb-4bd6-b004-b8ee082e63da,Prosonix Limited,prosonix_limited,,,,,,
5035,,1c8e5581-4c53-451e-b183-112ad705d875,Danube Pharmaceuticals Inc,danube_pharmaceuticals_inc,,,,,,
5036,,4d9f849d-dd1d-4f21-a8f3-f153e2791f76,AIO-Studien-gGmbH,aio_studien_ggmbh,,,,,,
5037,,baf8fc24-3c16-4187-b4a0-bd161783c9f2,CHU de Nantes,chu_de_nantes,,,,,,
5038,,974008ae-73f2-11e6-a0cd-0242ac12000b,NITROUS OXIDE CORP,nitrous_oxide_corp,,,,,,
5039,,49a1e495-5503-4855-98c2-21a6f0d7a351,University hospital of Bonn,university_hospital_of_bonn,,,,,,
922,0.98430114984512329,a1324003-35e8-470e-953b-3b8bca84ef3a,Pfizer bv,pfizer_bv,,,,41a3f51d-cc79-4d85-ad20-dd3ecef8b74f,pfizer_bv_cr,Pfizer bv CR
553,0.97483,05a127e0-09ed-418a-bb52-d8310d3063dc,Centre François Baclesse,centre_fran_ois_baclesse,,,,02d042a3-dbd3-41ce-bd72-42a098676c11,centre_francois_baclesse,Centre Francois Baclesse
977,0.984073,84f4a215-8c1a-46ef-828a-05f77f6a3e72,KULeuven and University Hospitals Leuven,kuleuven_and_university_hospitals_leuven,,,,5c717b25-0b28-45e6-bff5-45d9320631af,kuleuven_and_university_hospitals_leuven_leuven_lung_transplant_group,KULeuven and University Hospitals Leuven (Leuven Lung Transplant Group)
5040,,d9e757c1-24f1-4a3c-b2cd-564d74426891,Servier Portugal - Especialidades Farmacêuticas Lda,servier_portugal_especialidades_farmac_uticas_lda,,,,,,
5041,,caeb6dc2-f9a0-49f2-842a-4daa1ecc6de7,CELL THERAPEUTICS INC. (EUROPE)-SEDE SECONDARIA,cell_therapeutics_inc_europe_sede_secondaria,,,,,,
5042,,9300406a-3e3f-4639-99d0-0bde0f212af8,JSW Lifesciences GmbH,jsw_lifesciences_gmbh,,,,,,
5043,,bf02b309-9893-4b29-a236-0e3140a78cc9,Royal Berkshire and Battle Hospitals NHS Trust,royal_berkshire_and_battle_hospitals_nhs_trust,,,,,,
5044,,0a0bbe5e-7142-11e6-a0cd-0242ac12000b,CLARIS,claris,,,,,,
5045,,b347a763-b742-40b2-8ee8-235599581292,Roskilde Amts Sygehus,roskilde_amts_sygehus,,,,,,
5046,,599df9b1-a67e-43ca-ad67-0e2f44736c8d,Fundación Cerebro y Mente,fundaci_n_cerebro_y_mente,,,,,,
5047,,a8f4b896-f806-4c8b-8e1e-46ae5d092f00,Mercedes Zumarraga Ortiz,mercedes_zumarraga_ortiz,,,,,,
1060,0.98586,0b2aae39-94a4-4319-927d-68470e818403,FONDAZIONE PENTA,fondazione_penta,,,,0b2aae39-94a4-4319-927d-68470e818403,fondazione_penta,FONDAZIONE PENTA
456,0.95666962862014771,e9ad54fa-7237-11e6-a0cd-0242ac12000b,CIS BIO INTL SA,cis_bio_intl_sa,,,,6704e020-719e-11e6-a0cd-0242ac12000b,cis,CIS
556,0.92243582010269165,c14f025d-e1fd-4178-9c21-651db3e987e3,Greater Glasgow & Clyde Health Board,greater_glasgow_clyde_health_board,,,,3361148d-134d-40eb-b1d7-9105a55174b4,greater_glasgow_and_clyde_health_board_ggchb_university_of_glasgow,Greater Glasgow and Clyde Health Board (GGCHB)/University of Glasgow
1077,0.97536885738372803,3fdba14d-9b0e-469d-bb19-93144e9882fd,IBSA Institut Biochimique S.A,ibsa_institut_biochimique_s_a,,,,3fdba14d-9b0e-469d-bb19-93144e9882fd,ibsa_institut_biochimique_s_a,IBSA Institut Biochimique S.A
5048,,9fca1dd6-6fbd-11e6-abe8-0242ac12000b,Accenture,accenture,,,,,,
589,0.9786,a9471b81-d20a-4ad8-aba3-b02c3fcc30c7,"Abteilung für Anaesthesie und Intensivmedizin, Medizinische Universität Wien",abteilung_f_r_anaesthesie_und_intensivmedizin_medizinische_universit_t_wien,,,,3a83eff6-b403-4ef3-9768-88bc041f3b42,abteilung_f_r_an_sthesie_und_intensivmedizin_medizinische_universit_t_wien,"Abteilung für Anästhesie und Intensivmedizin, Medizinische Universität Wien"
5049,,370c4d5e-61bc-4c92-969d-1ae85df70306,Hvidovre University Hospital,hvidovre_university_hospital,,,,,,
5050,,c6c8b1da-3780-44e5-83c3-37a3729bd9e7,Pantarhei Bioscience BV,pantarhei_bioscience_bv,,,,,,
5051,,e5014f76-2148-4677-9597-ea2ae8640993,Max Zeller Söhne AG,max_zeller_s_hne_ag,,,,,,
386,0.985292,60874b79-ee1e-4812-b6c9-460d6bce27cc,University of Leuven Hospitals,university_of_leuven_hospitals,,,,1075f8b7-6380-4891-9141-7a995969037d,university_of_leuven,University of Leuven
594,0.970712,1768a5c2-6d78-474d-b8b9-24906dea2085,"The Karolinska Institute, ClinTRID",the_karolinska_institute_clintrid,,,,1768a5c2-6d78-474d-b8b9-24906dea2085,the_karolinska_institute_clintrid,"The Karolinska Institute, ClinTRID"
5052,,9370cd3c-d252-4396-adb5-d0452f435066,"Aerogen, Inc",aerogen_inc,,,,,,
5053,,2df0fbc6-3b70-46ef-bfe4-035678c0f668,GlaxoSmithKline AB,glaxosmithkline_ab,,,,,,
5054,,d28fa68b-2fc2-42e9-8f87-42beb5e2a009,Center for neuropsykiatrisk Schrizofreniforskning,center_for_neuropsykiatrisk_schrizofreniforskning,,,,,,
5055,,e1533350-a59f-4a08-aef5-07e769943a59,"TRF Pharma, Inc",trf_pharma_inc,,,,,,
5056,,276b8af0-3185-470c-97eb-17d65ff8ca40,Lupin Limited,lupin_limited,,,,,,
278,0.97598719596862793,e86cb604-6399-4605-9a60-17154f1ecb73,GlaxoSmithKline Research & Devleopment Ltd,glaxosmithkline_research_devleopment_ltd,,,,e86cb604-6399-4605-9a60-17154f1ecb73,glaxosmithkline_research_devleopment_ltd,GlaxoSmithKline Research & Devleopment Ltd
519,0.98101389408111572,c15af267-15cc-42e5-be46-4a84bd3c6dca,CSL Behring,csl_behring,,,,c15af267-15cc-42e5-be46-4a84bd3c6dca,csl_behring_ag,CSL Behring AG
5057,,4fabf996-f3c2-4f01-b9e8-9592228c3d7b,Klin. Abtlg. für Thorax- & Hyperbare Chirurgi,klin_abtlg_f_r_thorax_hyperbare_chirurgi,,,,,,
989,0.964382,9dee1320-7e61-4373-a4a5-0601870627ce,G.I.M.E.M.A. GRUPPO ITALIANO MALATTIE EMATOLOGICHE DELL'ADULTO,g_i_m_e_m_a_gruppo_italiano_malattie_ematologiche_dell_adulto,,,,9dee1320-7e61-4373-a4a5-0601870627ce,g_i_m_e_m_a_gruppo_italiano_malattie_ematologiche_dell_adulto,G.I.M.E.M.A. GRUPPO ITALIANO MALATTIE EMATOLOGICHE DELL'ADULTO
5058,,66a84d59-ecce-4688-ae12-5dca48f5abc5,NovImmune S.A,novimmune_s_a,,,,,,
5059,,1c4f1cc9-bae0-49c1-9529-83526549f02b,Orion Pharma,orion_pharma,,,,,,
5060,,ca45ccad-e3f0-4b22-a560-dbfec00eec04,Uniwersytet Medyczny,uniwersytet_medyczny,,,,,,
5061,,36d48d72-7ec9-4564-ac0c-1c8a28d10c00,Hanns-Ulrich Marschall,hanns_ulrich_marschall,,,,,,
5062,,ff468cae-938b-4295-af18-d37a0b27012e,AGMT – Arbeitsgemeinschaft medikamentöse Tumortherapie gemeinnützige GmbH,agmt_arbeitsgemeinschaft_medikament_se_tumortherapie_gemeinn_tzige_gmbh,,,,,,
5063,,426f6906-ee06-4cc9-b4b8-4f8045e7c2e2,"Medizinische Unversität Wien, Abteilung für Kinder- und Jugendheilkunde",medizinische_unversit_t_wien_abteilung_f_r_kinder_und_jugendheilkunde,,,,,,
5064,,898f56dd-7a9f-450a-9ddf-b559ecb4777b,ASL 2 SAVONESE,asl_2_savonese,,,,,,
5065,,20cdf177-0f5b-4356-8901-be9899e06b2a,Genetic Immunity Kft,genetic_immunity_kft,,,,,,
5066,,2aecdc85-8e6b-442d-8074-77c096d19ac1,Department of Orthopaedic Surgery University Hospital Linköping,department_of_orthopaedic_surgery_university_hospital_link_ping,,,,,,
5067,,df24c9e9-f301-41e5-ba23-7b6ea93709d7,Fundación Investigación Biomédica Puerta de Hierro,fundaci_n_investigaci_n_biom_dica_puerta_de_hierro,,,,,,
882,0.957248,acee4b3e-08b2-4604-95a5-b5c1e12e7628,Hyks,hyks,,,,acee4b3e-08b2-4604-95a5-b5c1e12e7628,hyks,Hyks
5068,,e1bda8ea-6773-46d2-ac96-235d03ac6a48,Curatis Pharma GmbH,curatis_pharma_gmbh,,,,,,
555,0.98070001602172852,553abbb3-263c-4177-a2fa-a95d21db2fc2,Greater Glasgow and Clyde NHS Board and The University Of Glasgow,greater_glasgow_and_clyde_nhs_board_and_the_university_of_glasgow,,,,613c1a9b-76b3-42ee-8979-2c8d31737f57,greater_glasgow_and_clyde_nhs_board,Greater Glasgow and Clyde NHS Board
5069,,36dd585b-b0e7-4934-9576-eb3fbdbc96cf,"Sexological Clinic, Rigshospitalet",sexological_clinic_rigshospitalet,,,,,,
5070,,2bcfb1c8-7190-11e6-a0cd-0242ac12000b,PHARMICS,pharmics,,,,,,
5071,,3b537544-649e-4c97-b0b1-3c440cc9965b,FOURNIER LABORATORIES IRELAND Ltd,fournier_laboratories_ireland_ltd,,,,,,
5072,,2d40f677-5f63-42f1-ac30-36493cb68b19,"Millennium Pharmaceuticals, Inc",millennium_pharmaceuticals_inc,,,,,,
627,0.97483,78e77398-73ed-45b6-b470-74acc67e6db9,Institut Bergonié,institut_bergoni,,,,51090fb3-f2e6-4878-8ebd-94da6e3ed0df,institut_bergoni_d_partement_d_oncologie_m_dicale,Institut Bergonié - Département d’Oncologie Médicale
5073,,80cd9d70-e291-4e9f-915c-fbb04017a948,"Medizinische Universität Wien, Univ.-Klinik für Innere Medizin I, Klinische Abteilung für Infetionen und Tropenmedizin",medizinische_universit_t_wien_univ_klinik_f_r_innere_medizin_i_klinische_abteilung_f_r_infetionen_und_tropenmedizin,,,,,,
5074,,7c6170f1-01ff-45f1-ae01-cb60480b2ff1,FNCLCC (Fédération Nationale des Centres de Lutte Contre le Cancer),fnclcc_f_d_ration_nationale_des_centres_de_lutte_contre_le_cancer,,,,,,
5075,,533e7ed8-715e-11e6-a0cd-0242ac12000b,TORRENT PHARMS LLC,torrent_pharms_llc,,,,,,
5076,,32ee473d-a724-4640-a615-119263fbeca1,Investigador del estudio: Dr. Agustín Alomar Muntañola,investigador_del_estudio_dr_agust_n_alomar_munta_ola,,,,,,
5077,,81915db4-9c35-49cc-a37c-fc45466da848,"Medizinische Universität Graz, Klinische Abteilung für allgemeine Pädiatrie",medizinische_universit_t_graz_klinische_abteilung_f_r_allgemeine_p_diatrie,,,,,,
285,0.9883,eb291706-2c5d-4ba0-be9b-3c5939ceef07,UK für Anästhesiologie und allgemeine Intensivmedizin,uk_f_r_an_sthesiologie_und_allgemeine_intensivmedizin,,,,7213388e-5096-443a-80ed-002100f22598,uk_f_r_an_sthesiologie_und_allgemeine_intensivmedizin_lkh_salzburg,"UK für Anästhesiologie und allgemeine Intensivmedizin, LKH Salzburg"
5078,,7b4fb93d-7586-4794-9f84-bddd68010d13,NightstaRx Ltd,nightstarx_ltd,,,,,,
5079,,bb8bb302-e59e-43b1-bf3d-ba22d1eda2b4,BASILEA PHARMACEUTICA,basilea_pharmaceutica,,,,,,
5080,,9f8fa8a7-204a-4f50-af2a-a09c6c3a9ccd,Locemia Solutions ULC,locemia_solutions_ulc,,,,,,
529,0.94006639719009399,c79e1bf1-e4a3-4d35-a28e-9b09f3073525,"Roche Farma S.A., que representa en España a F.Hoffmann-La  Roche",roche_farma_s_a_que_representa_en_espa_a_a_f_hoffmann_la_roche,,,,05387ec7-b7a5-4b59-bbbd-5029e53bbb00,roche_farma_s_a_que_representa_en_espa_a_a_f_hoffmann_la_roche_ltd,"Roche Farma, S.A., que representa en España a F. Hoffmann-La Roche Ltd"
786,0.98430114984512329,36d7c90b-a751-4f8d-8ad8-5535b85ebea2,Intercell AG,intercell_ag,,,,36d7c90b-a751-4f8d-8ad8-5535b85ebea2,intercell_ag,Intercell AG
941,0.95605242252349854,215afd5f-229c-4506-bcca-821996e7d1cf,UCL,ucl,,,,215afd5f-229c-4506-bcca-821996e7d1cf,ucl,UCL
5081,,fe83c411-f0f5-4561-bc76-f2472773527e,"Universität Rostock, für diese handelnd Universitätsklinikum",universit_t_rostock_f_r_diese_handelnd_universit_tsklinikum,,,,,,
5082,,f041b92c-07ff-4431-bc55-486256622dad,MediWound Ltd,mediwound_ltd,,,,,,
5083,,7af0fb1c-8bd6-11e6-a449-0242ac12000b,"Gynecology Department,Herning Hospital",gynecology_department_herning_hospital,,,,,,
5084,,f3fc6282-a312-40cd-9e8e-ccbfee1a869a,"Department of Nephrology and Renal Transplantation, KU Leuven",department_of_nephrology_and_renal_transplantation_ku_leuven,,,,,,
5085,,406465dd-3f6f-4369-8bb9-97a00306b87c,Antonio Moreno Galdó,antonio_moreno_gald,,,,,,
5086,,49d1d460-2459-4916-a093-29ecb0eb58e0,Biomay AG,biomay_ag,,,,,,
5087,,230a36c5-6a4a-4010-9a9f-2eae431696d0,"Department of Physiology and Cardiothoracic Surgery, Faculty of Medicine, University of Porto",department_of_physiology_and_cardiothoracic_surgery_faculty_of_medicine_university_of_porto,,,,,,
